date,M15,A15,N15,F16,M16,A16,N16,F17,M17,A17,N17,F18,M18,A18,N18,F19,M19,A19,N19,F20,M20,A20,N20,F21,M21,A21,N21,F22,M22,A22,N22,F23,M23,A23,N23,F24,M24,A24,N24,F25,M25,A25,N25,F26,M26
1997-06-30,0.788831120855365,0.788831116221711,0.7929357062498,0.792935773697472,0.792935773954434,0.789043368678301,0.789043369067455,0.789043368883061,0.789043368883061,0.789043368883061,0.883002505588813,0.883002505588813,0.883002505588813,0.848473068118008,0.848473068118008,0.848473068118008,0.848473068118008,0.848473068118008,0.837079275229612,0.837079275229612,0.837079275229612,0.837079275229612,0.752370287420679,0.752286044862464,0.752286044862464,0.752286044862464,0.807012178907621,0.807012178907621,0.807012178907621,0.807012178907621,0.802275847502376,0.802275847502376,0.802275847502376,0.802254666420255,0.791440084503736,0.791440084503736,0.791440084503736,0.791440084503736,0.658342915410149,0.658342915410149,0.658342915410149,0.658342915410149,0.638819683160407,0.638987613299405,0.638987613299405
1997-09-30,0.784287515774713,0.784287511083484,0.788822763559925,0.788822848994678,0.788822849282075,0.78199733667958,0.781997337064767,0.781997336884155,0.781997336884155,0.781997336884155,0.877423740837077,0.877423740837077,0.877423740837077,0.839352674166173,0.839352674166173,0.839352674166173,0.839352674166173,0.839352674166173,0.809781350044275,0.809781350044275,0.809781350044275,0.809781350044275,0.747484644081848,0.74752220282136,0.74752220282136,0.74752220282136,0.80093919455321,0.80093919455321,0.80093919455321,0.80093919455321,0.790995845665822,0.790995845665822,0.790995845665822,0.790901369572141,0.787628485096389,0.787628485096389,0.787607700325905,0.787607700325905,0.653929580859315,0.653929580859315,0.653929580859315,0.653929580859315,0.633637299759021,0.63319365618204,0.63319365618204
1997-12-31,0.778210242150823,0.77821023736467,0.783395972878229,0.783396039793216,0.78339604008345,0.778112178418222,0.778112178793107,0.778112178621497,0.778112178621497,0.778112178621497,0.868480464761795,0.868480464761795,0.868480464761795,0.836107625049992,0.836107625049992,0.836107625049992,0.836107625049992,0.836107625049992,0.80949637588928,0.80949637588928,0.80949637588928,0.80949637588928,0.737343620698048,0.737585976018017,0.737585976018017,0.737585976018017,0.789122261117594,0.789122261117594,0.789122261117594,0.789122261117594,0.787239539600315,0.787239539600315,0.787239539600315,0.78751421482477,0.783736246806435,0.783736246806435,0.783696001027024,0.783696001027024,0.653366583541147,0.653366583541147,0.653366583541147,0.653366583541147,0.631681857212319,0.631289999069489,0.631289999069489
1998-03-31,0.755317411269426,0.755317406473522,0.755920263566615,0.755920317166286,0.755920317444554,0.750220097904216,0.750220098263198,0.750220098100868,0.750220098100868,0.750220098100868,0.841502854410979,0.841502854410979,0.841502854410979,0.81224245556296,0.81224245556296,0.81224245556296,0.81224245556296,0.81224245556296,0.798812388824945,0.798812388824945,0.798812388824945,0.798812388824945,0.728859987613739,0.728920757054206,0.728920757054206,0.728920757054206,0.776478150720327,0.776478150720327,0.776478150720327,0.776478150720327,0.772879911788292,0.772879911788292,0.772879911788292,0.772928336027468,0.773000526012574,0.773000526012574,0.772990844991045,0.772990844991045,0.643812325280594,0.643812325280594,0.643812325280594,0.643812325280594,0.625477384389404,0.625382355920186,0.625382355920186
1998-06-30,0.745794754531629,0.745794749986309,0.749019281242389,0.749019319476548,0.74901931973778,0.745724364238808,0.745724364593431,0.745724364432551,0.745724364432551,0.745724364432551,0.832553598307636,0.832553598307636,0.832553598307636,0.802476275597382,0.802476275597382,0.802476275597382,0.802476275597382,0.802476275597382,0.797484470851499,0.797484470851499,0.797484470851499,0.797484470851499,0.723564743679285,0.723573166331032,0.723573166331032,0.723573166331032,0.766312352710134,0.766312352710134,0.766312352710134,0.766312352710134,0.760816575258988,0.760816575258988,0.760816575258988,0.760798030517233,0.762062168680599,0.762062168680599,0.762062168680599,0.762062168680599,0.634308890066441,0.634308890066441,0.634308890066441,0.634308890066441,0.615746679560301,0.615740603692411,0.615740603692411
1998-09-30,0.737464185264694,0.737464180619159,0.740895860097287,0.740895875501553,0.740895875745425,0.736591705920467,0.736591706275112,0.736591706108836,0.736591706108836,0.736591706108836,0.823898940683765,0.823898940683765,0.823898940683765,0.791892775416803,0.791892775416803,0.791892775416803,0.791892775416803,0.791892775416803,0.790004749861997,0.790004749861997,0.790004749861997,0.790004749861997,0.715359144167091,0.715342579943038,0.715342579943038,0.715342579943038,0.753930263637468,0.753930263637468,0.753930263637468,0.753930263637468,0.747450177614546,0.747450177614546,0.747450177614546,0.747450177614546,0.756876717659362,0.756876717659362,0.756885921710262,0.756885921710262,0.629829390216753,0.629829390216753,0.629829390216753,0.629829390216753,0.611910518763146,0.611946606904144,0.611946606904144
1998-12-31,0.74075699377814,0.740756989044648,0.74211950241464,0.74211950921791,0.742119509459852,0.737386991349398,0.737386991699684,0.737386991537156,0.737386991537156,0.737386991537156,0.82438163971509,0.82438163971509,0.82438163971509,0.797046249514186,0.797046249514186,0.797046249514186,0.797046249514186,0.797046249514186,0.796988252138009,0.796988252138009,0.796988252138009,0.796988252138009,0.719603978654496,0.719554218672567,0.719554218672567,0.719554218672567,0.75601170172734,0.75601170172734,0.75601170172734,0.75601170172734,0.750249318129934,0.750249318129934,0.750249318129934,0.750222275621771,0.759766551158125,0.759766551158125,0.759766551158125,0.759766551158125,0.632299519352391,0.632299519352391,0.632299519352391,0.632299519352391,0.615740102083046,0.615800780480114,0.615800780480114
1999-03-31,0.737212133157306,0.737212128435079,0.738842812115323,0.738858975002178,0.738842810081295,0.733185911018417,0.733181169207104,0.733181169053433,0.733181169053433,0.733181169053433,0.824598554454924,0.824598554454924,0.824598554454924,0.793545124999061,0.793545124999061,0.793548318522157,0.793548318522157,0.793548318522157,0.791594974965773,0.791594974965773,0.791594974965773,0.791594974965773,0.717090137935981,0.717057762482263,0.717057762482263,0.717057762482263,0.753245240832563,0.753245240832563,0.753245240832563,0.753245240832563,0.747015970990304,0.747015970990304,0.747015970990304,0.746946125184016,0.756740343867868,0.756740343867868,0.756740343867868,0.756740343867868,0.629829003527084,0.629829003527084,0.629829003527084,0.629829003527084,0.612070913682695,0.612082617644551,0.612082617644551
1999-06-30,0.741265266843516,0.741265261976937,0.742226118690826,0.742253651164723,0.742226097889206,0.73817671277797,0.73816836179355,0.738168361649371,0.738168361649371,0.738168361649371,0.824181450377976,0.824181450377976,0.824181450377976,0.794904146548723,0.794904146548723,0.794908093538534,0.794908093538534,0.794908093538534,0.790381284159487,0.790381284159487,0.790381284159487,0.790381284159487,0.716439738459984,0.716415815422956,0.716415815422956,0.716415815422956,0.750154147673695,0.750154147673695,0.750154147673695,0.750154147673695,0.744128342528295,0.744128342528295,0.744128342528295,0.744068036080281,0.751648952506174,0.751648952506174,0.751648952506174,0.751648952506174,0.625718579218667,0.625718579218667,0.625718579218667,0.625718579218667,0.607283086570179,0.607294557076309,0.607294557076309
1999-09-30,0.742088915054054,0.742088910192487,0.745404702816475,0.745437839927132,0.745404664878174,0.741390647114768,0.741379786173704,0.741379786036642,0.741379786036642,0.741379786036642,0.82787806993661,0.82787806993661,0.82787806993661,0.800202084872512,0.800202084872512,0.800205025756161,0.800205025756161,0.800205025756161,0.791743710842554,0.791743710842554,0.791743710842554,0.791743710842554,0.719207939324935,0.719223493781998,0.719223493781998,0.719223493781998,0.750643000663572,0.750643000663572,0.750643000663572,0.750643000663572,0.745557850731914,0.745557850731914,0.745557850731914,0.745599612255798,0.75365215365926,0.75365215365926,0.75365215365926,0.75365215365926,0.627446336088544,0.627446336088544,0.627446336088544,0.627446336088544,0.610199117190256,0.610199117190256,0.610199117190256
