"vintage_sheet","vintage_date","date","forecast_horizon","version","food_at","services","core_gds","food_at_qoq_fc","services_qoq_fc","core_gds_qoq_fc","food_at_yoy","services_yoy","core_gds_yoy","energy_yoy","MPR_cpi","estimated_food","estimated_services","estimated_core","food","services_contrib","core","energy","cpi_bottom_up","cpi_resid"
"N24",2024 Q4,2027 Q4,12,"V3",152.742485056781,155.477742996477,120.707350184044,0.387776809877398,0.832283968907146,-0.0611676892744655,2.86121656083624,3.62379336873451,-0.306188998704471,-3.96754661922989,1.83286885814979,0.41994332972884,1.87845344765345,-0.0846648099341712,0.288817209553322,1.81222300315071,-0.188981353809218,-0.0791900007450213,1.83286885814979,-2.22044604925031e-16
"F25",2025 Q1,2025 Q1,0,"V0",141.959372429594,140.235404824045,122.315969497498,0.93136827606085,1.08139564319704,0.299565615818046,3.06610403752643,4.7283793310152,1.15231967062721,-7.68668571440143,2.77816226061542,0.461581726562956,2.36843716866065,0.330895507338627,0.461581726562956,2.36843716866065,-0.116773824878182,0.06491719027,2.77816226061542,0
"F25",2025 Q1,2025 Q2,1,"V0",142.727129219888,141.663914969061,122.559480916126,0.540828532244503,1.01865156435233,0.199083913268214,3.2652896246316,4.2219105457824,1.29445083282782,-0.859145024344254,3.45477944283008,0.493543955357591,2.11448225696115,0.370683212176323,0.493543955357591,2.11448225696115,0.704285058761341,0.14246817175,3.45477944283008,0
"F25",2025 Q1,2025 Q3,2,"V0",144.036238660711,143.072456736867,122.865717102376,0.917211358469901,0.994284089997886,0.249867398230724,3.5232829738713,4.16077509790691,1.31454466473446,2.54180408147091,3.64322776783057,0.532539288904484,2.08386346047025,0.376437348190754,0.532539288904484,2.08386346047025,1.18284797583584,-0.15602295738,3.64322776783057,4.44089209850063e-16
"F25",2025 Q1,2025 Q4,3,"V0",145.201626978494,144.468414749087,123.058461078974,0.809093828483135,0.97570003623253,0.156873683842093,3.18529782548671,4.04943307960801,0.904310330280023,1.89518306015701,3.46123925162347,0.481453306905361,2.02809943619871,0.258961290403077,0.481453306905361,2.02809943619871,1.0209348403994,-0.0692483318800001,3.46123925162347,0
"F25",2025 Q1,2026 Q1,4,"V0",146.436595618023,145.89293195468,123.175677945068,0.850519835918753,0.986040587533829,0.0952529920063537,3.10516333450241,3.95505363429018,0.700400173296511,1.25621259115762,2.95233912232407,0.454602950541379,2.0492445957064,0.194094849330584,0.454602950541379,2.0492445957064,0.560106572376284,-0.1116149963,2.95233912232407,0
"F25",2025 Q1,2026 Q2,5,"V0",147.666286718837,147.464304040596,123.237689195425,0.839743027092229,1.07707211368157,0.0503437459334423,3.40202882858529,4.01286836672812,0.551845247145177,7.80967285182115,2.53516222738996,0.499318832997409,2.08013693150841,0.152591612240508,0.499318832997409,2.08013693150841,-0.0536600093058517,0.00936647218999994,2.53516222738996,0
"F25",2025 Q1,2026 Q3,6,"V0",149.267162865685,149.09268632058,123.255507785181,1.08411756157751,1.10425522337641,0.014458717842716,3.56728144546938,4.12169759885037,0.316747171136367,10.0387629229179,2.53958137524579,0.523573108304842,2.13655037054423,0.0875842670863906,0.523573108304842,2.13655037054423,-0.0417808091532808,-0.0787612944500001,2.53958137524579,0
"F25",2025 Q1,2026 Q4,7,"V0",150.848792119906,150.675659819892,123.241756733785,1.05959624599023,1.06173786144527,-0.0111565411095497,3.81546509989912,4.20686778444468,0.148839242025645,7.2858092166264,2.38861340573564,0.559999246630784,2.18069975007212,0.0411557769552982,0.559999246630784,2.18069975007212,-0.294947323687265,-0.0571382672800001,2.38861340573564,0
"F25",2025 Q1,2027 Q1,8,"V0",152.182092924876,152.178366052877,123.215722435272,0.883865748099564,0.997311864956813,-0.0211245759578457,3.84852432516505,4.2180283848583,0.0325047793835687,5.87843874109817,2.3068508659124,0.563432684525968,2.18550054473746,0.00900772229578924,0.563432684525968,2.18550054473746,-0.361238018141027,-0.08084434521,2.3068508659124,0
"F25",2025 Q1,2027 Q2,9,"V0",153.706909163396,153.595879592167,123.184013735921,1.00196824029285,0.931481639642155,-0.0257342965044082,4.00926934373738,4.07388547947898,-0.0435639066803439,-1.54374290160044,2.12350446518466,0.588444069922744,2.11176616478689,-0.0120459255384326,0.588444069922744,2.11176616478689,-0.538635398704975,-0.0380703708199999,2.12350446518466,0
"F25",2025 Q1,2027 Q3,10,"V0",154.67187825916,154.936585567721,123.15005643761,0.627798126327387,0.872878868309156,-0.027566319103262,3.55682188952366,3.84477394433445,-0.0855916986626681,-4.19235655515831,2.07061716974266,0.522037949865089,1.99300239729324,-0.0236670975439322,0.522037949865089,1.99300239729324,-0.424674608865663,-0.0197485685499999,2.07061716974266,0
"F25",2025 Q1,2027 Q4,11,"V0",155.285206019163,156.221223947072,123.114178874742,0.396534759199158,0.829138175882789,-0.0291332086282772,2.89855065419165,3.61435264641203,-0.103571988336704,-3.96754661922989,1.97558003215104,0.425422888211297,1.87355969252161,-0.0286388562101633,0.425422888211297,1.87355969252161,-0.282124986261868,-0.0412775623199999,1.97558003215104,0
"F25",2025 Q1,2028 Q1,12,"V0",155.836827984924,157.474743161961,123.075560658228,0.355231499446871,0.802400072933424,-0.0313678057780955,2.37317017708758,3.42117907766628,-0.113817907329405,-4.96380488220103,1.94003997344883,0.347437493111357,1.77262646328428,-0.0315412108912643,0.347437493111357,1.77262646328428,-0.15741377773681,-0.02261020521,1.94003997344883,0
"F25",2025 Q1,2025 Q1,0,"V1",141.959372429594,140.235404824045,122.315969497498,0.93136827606085,1.08139564319704,0.299565615818046,3.06610403752643,4.7283793310152,1.15231967062721,-7.68668571440143,2.77816226061542,0.461581726562956,2.36843716866065,0.330895507338627,0.389779224439152,2.12953097118165,0.193934874724622,0.06491719027,2.77816226061542,4.44089209850063e-16
"F25",2025 Q1,2025 Q2,1,"V1",142.727129219888,141.663914969061,122.559480916126,0.540828532244503,1.01865156435233,0.199083913268214,3.2652896246316,4.2219105457824,1.29445083282782,-0.859145024344254,3.45477944283008,0.493543955357591,2.11448225696115,0.370683212176323,0.547280404611231,2.29253958634777,0.47249128012108,0.14246817175,3.45477944283008,-4.44089209850063e-16
"F25",2025 Q1,2025 Q3,2,"V1",144.036238660711,143.072456736867,122.865717102376,0.917211358469901,0.994284089997886,0.249867398230724,3.5232829738713,4.16077509790691,1.31454466473446,2.54180408147091,3.64322776783057,0.532539288904484,2.08386346047025,0.376437348190754,0.662435583585223,2.51427871211628,0.622536429509066,-0.15602295738,3.64322776783057,4.44089209850063e-16
"F25",2025 Q1,2025 Q4,3,"V1",145.201626978494,144.468414749087,123.058461078974,0.809093828483135,0.97570003623253,0.156873683842093,3.18529782548671,4.04943307960801,0.904310330280023,1.89518306015701,3.46123925162347,0.481453306905361,2.02809943619871,0.258961290403077,0.60419169526005,2.43479675146975,0.491499136773672,-0.0692483318800001,3.46123925162347,0
"F25",2025 Q1,2026 Q1,4,"V1",146.436595618023,145.89293195468,123.175677945068,0.850519835918753,0.986040587533829,0.0952529920063537,3.10516333450241,3.95505363429018,0.700400173296511,1.25621259115762,2.95233912232407,0.454602950541379,2.0492445957064,0.194094849330584,0.511507998694305,2.25063761623088,0.301808503698883,-0.1116149963,2.95233912232407,0
"F25",2025 Q1,2026 Q2,5,"V1",147.666286718837,147.464304040596,123.237689195425,0.839743027092229,1.07707211368157,0.0503437459334423,3.40202882858529,4.01286836672812,0.551845247145177,7.80967285182115,2.53516222738996,0.499318832997409,2.08013693150841,0.152591612240508,0.467171256877155,1.96659787348194,0.0920266248408725,0.00936647218999994,2.53516222738996,-4.44089209850063e-16
"F25",2025 Q1,2026 Q3,6,"V1",149.267162865685,149.09268632058,123.255507785181,1.08411756157751,1.10425522337641,0.014458717842716,3.56728144546938,4.12169759885037,0.316747171136367,10.0387629229179,2.53958137524579,0.523573108304842,2.13655037054423,0.0875842670863906,0.503409515870819,2.06533643880565,0.049596715019327,-0.0787612944500001,2.53958137524579,0
"F25",2025 Q1,2026 Q4,7,"V1",150.848792119906,150.675659819892,123.241756733785,1.05959624599023,1.06173786144527,-0.0111565411095497,3.81546509989912,4.20686778444468,0.148839242025645,7.2858092166264,2.38861340573564,0.559999246630784,2.18069975007212,0.0411557769552982,0.507612264501135,1.9956790013351,-0.057539592820594,-0.0571382672800001,2.38861340573564,4.44089209850063e-16
"F25",2025 Q1,2027 Q1,8,"V1",152.182092924876,152.178366052877,123.215722435272,0.883865748099564,0.997311864956813,-0.0211245759578457,3.84852432516505,4.2180283848583,0.0325047793835687,5.87843874109817,2.3068508659124,0.563432684525968,2.18550054473746,0.00900772229578924,0.50586935974322,1.98177781317462,-0.0999519617954409,-0.08084434521,2.3068508659124,4.44089209850063e-16
"F25",2025 Q1,2027 Q2,9,"V1",153.706909163396,153.595879592167,123.184013735921,1.00196824029285,0.931481639642155,-0.0257342965044082,4.00926934373738,4.07388547947898,-0.0435639066803439,-1.54374290160044,2.12350446518466,0.588444069922744,2.11176616478689,-0.0120459255384326,0.506366774986468,1.82188493960318,-0.166676878584995,-0.0380703708199999,2.12350446518466,4.44089209850063e-16
"F25",2025 Q1,2027 Q3,10,"V1",154.67187825916,154.936585567721,123.15005643761,0.627798126327387,0.872878868309156,-0.027566319103262,3.55682188952366,3.84477394433445,-0.0855916986626681,-4.19235655515831,2.07061716974266,0.522037949865089,1.99300239729324,-0.0236670975439322,0.459534589172182,1.77225254448893,-0.141421395368451,-0.0197485685499999,2.07061716974266,0
"F25",2025 Q1,2027 Q4,11,"V1",155.285206019163,156.221223947072,123.114178874742,0.396534759199158,0.829138175882789,-0.0291332086282772,2.89855065419165,3.61435264641203,-0.103571988336704,-3.96754661922989,1.97558003215104,0.425422888211297,1.87355969252161,-0.0286388562101633,0.385913067148221,1.73401860085375,-0.103074073530931,-0.0412775623199999,1.97558003215104,4.44089209850063e-16
"F25",2025 Q1,2028 Q1,12,"V1",155.836827984924,157.474743161961,123.075560658228,0.355231499446871,0.802400072933424,-0.0313678057780955,2.37317017708758,3.42117907766628,-0.113817907329405,-4.96380488220103,1.94003997344883,0.347437493111357,1.77262646328428,-0.0315412108912643,0.32786767054427,1.70336677884781,-0.0685842707332543,-0.02261020521,1.94003997344883,-2.22044604925031e-16
