date,cpi,core_gds,services,food_at,energy,pmdef,eer,infl_exp
1998-06-30,0.611946606904144,0.611946606904144,0.611946606904144,100.147171212121,0.611946606904144,0.615740603692411,100.512433846154,3.102411347517727
1998-09-30,0.615800780480114,0.615800780480114,0.615800780480114,97.1663212121212,0.615800780480114,0.611946606904144,100.147171212121,2.651527001862197
1998-12-31,0.612082617644551,0.612082617644551,0.612082617644551,97.2837890625,0.612082617644551,0.615800780480114,97.1663212121212,2.645269607843137
1999-03-31,0.607294557076309,0.607294557076309,0.607294557076309,99.1400430769231,0.607294557076309,0.612082617644551,97.2837890625,2.4264960909737066
1999-06-30,0.610199117190256,0.610199117190256,0.610199117190256,98.7546727272727,0.610199117190256,0.607294557076309,99.1400430769231,2.2771212121212168
1999-09-30,0.610226815215506,0.610226815215506,0.610226815215506,100.634428787879,0.610226815215506,0.610199117190256,98.7546727272727,2.4038888888888867
1999-12-31,0.617414482169963,0.617414482169963,0.617414482169963,102.291083076923,0.617414482169963,0.610226815215506,100.634428787879,2.3899235474006164
2000-03-31,0.619473433579843,0.619473433579843,0.619473433579843,101.013821538462,0.619473433579843,0.617414482169963,102.291083076923,2.409161469161468
2000-06-30,0.632432055749341,0.632432055749341,0.632432055749341,99.4561446153846,0.632432055749341,0.619473433579843,101.013821538462,2.576690647482017
2000-09-30,0.631684903961443,0.631684903961443,0.631684903961443,100.229946153846,0.631684903961443,0.632432055749341,99.4561446153846,2.408817204301077
2000-12-31,0.631974585324718,0.631974585324718,0.631974585324718,98.1631784615385,0.631974585324718,0.631684903961443,100.229946153846,2.125499058380417
2001-03-31,0.628004098360819,0.628004098360819,0.628004098360819,99.2373723076923,0.628004098360819,0.631974585324718,98.1631784615385,2.259128787878787
2001-06-30,0.620703239421463,0.620703239421463,0.620703239421463,99.2393153846154,0.620703239421463,0.628004098360819,99.2373723076923,2.3429794520547964
2001-09-30,0.613993587472482,0.613993587472482,0.613993587472482,99.6395378787879,0.613993587472482,0.620703239421463,99.2393153846154,2.1812464985994366
2001-12-31,0.611930382981084,0.611930382981084,0.611930382981084,100.22180625,0.611930382981084,0.613993587472482,99.6395378787879,2.309858156028367
2002-03-31,0.627322946398773,0.627322946398773,0.627322946398773,99.2835569230769,0.627322946398773,0.611930382981084,100.22180625,2.350727141828657
2002-06-30,0.626667921817794,0.626667921817794,0.626667921817794,100.497328787879,0.626667921817794,0.627322946398773,99.2835569230769,2.292130325814537
2002-09-30,0.62607176712946,0.62607176712946,0.62607176712946,101.02483030303,0.62607176712946,0.626667921817794,100.497328787879,2.4042330383480865
2002-12-31,0.636517609971904,0.636517609971904,0.636517609971904,98.401371875,0.636517609971904,0.62607176712946,101.02483030303,2.430455212922177
2003-03-31,0.63320748380538,0.63320748380538,0.63320748380538,95.7645,0.63320748380538,0.636517609971904,98.401371875,2.2044489247311865
2003-06-30,0.630008719639464,0.630008719639464,0.630008719639464,95.5442181818182,0.630008719639464,0.63320748380538,95.7645,2.096666666666667
2003-09-30,0.626046658254407,0.626046658254407,0.626046658254407,97.2640696969697,0.626046658254407,0.630008719639464,95.5442181818182,2.476666666666667
2003-12-31,0.616882444329972,0.616882444329972,0.616882444329972,101.570772307692,0.616882444329972,0.626046658254407,97.2640696969697,2.4666666666666663
2004-03-31,0.612160515747756,0.612160515747756,0.612160515747756,102.354193846154,0.612160515747756,0.616882444329972,101.570772307692,2.736666666666667
2004-06-30,0.614795607807181,0.614795607807181,0.614795607807181,102.09841969697,0.614795607807181,0.612160515747756,102.354193846154,2.566666666666667
2004-09-30,0.624841718702949,0.624841718702949,0.624841718702949,100.312145454545,0.624841718702949,0.614795607807181,102.09841969697,2.306666666666667
2004-12-31,0.627894578219782,0.627894578219782,0.627894578219782,100.6779546875,0.627894578219782,0.624841718702949,100.312145454545,2.346666666666667
2005-03-31,0.624041026841604,0.624041026841604,0.624041026841604,101.577670769231,0.624041026841604,0.627894578219782,100.6779546875,2.286666666666666
2005-06-30,0.640054009428089,0.640054009428089,0.640054009428089,99.7348803030303,0.640054009428089,0.624041026841604,101.577670769231,2.266666666666667
2005-09-30,0.642572391235183,0.642572391235183,0.642572391235183,99.5105153846154,0.642572391235183,0.640054009428089,99.7348803030303,2.3266666666666675
2005-12-31,0.652090387217511,0.652090387217511,0.652090387217511,98.7602830769231,0.652090387217511,0.642572391235183,99.5105153846154,2.466666666666667
2006-03-31,0.656175180756924,0.656175180756924,0.656175180756924,100.279141538462,0.656175180756924,0.652090387217511,98.7602830769231,2.4
2006-06-30,0.651044031150458,0.651044031150458,0.651044031150458,102.332647692308,0.651044031150458,0.656175180756924,100.279141538462,2.3
2006-09-30,0.644189069250035,0.644189069250035,0.644189069250035,103.713430769231,0.644189069250035,0.651044031150458,102.332647692308,2.4333333333333327
2006-12-31,0.63269312835009,0.63269312835009,0.63269312835009,104.730033846154,0.63269312835009,0.644189069250035,103.713430769231,2.5333333333333328
2007-03-31,0.640086883865343,0.640086883865343,0.640086883865343,104.239373846154,0.640086883865343,0.63269312835009,104.730033846154,2.466666666666667
2007-06-30,0.640672033171011,0.640672033171011,0.640672033171011,104.412718461538,0.640672033171011,0.640086883865343,104.239373846154,2.5
2007-09-30,0.657309966799131,0.657309966799131,0.657309966799131,101.594292424242,0.657309966799131,0.640672033171011,104.412718461538,2.7000000000000006
2007-12-31,0.685644776050565,0.685644776050565,0.685644776050565,95.9349538461538,0.685644776050565,0.657309966799131,101.594292424242,3.323333333333333
2008-03-31,0.710133281793534,0.710133281793534,0.710133281793534,93.0710353846154,0.710133281793534,0.685644776050565,95.9349538461538,4.126666666666666
2008-06-30,0.733401695290488,0.733401695290488,0.733401695290488,91.6950787878788,0.733401695290488,0.710133281793534,93.0710353846154,4.340458937198068
2008-09-30,0.727470311211157,0.727470311211157,0.727470311211157,83.9423803030303,0.727470311211157,0.733401695290488,91.6950787878788,1.5441543026706233
2008-12-31,0.730920005318048,0.730920005318048,0.730920005318048,77.79096875,0.730920005318048,0.727470311211157,83.9423803030303,1.4821164021164035
2009-03-31,0.716013442828575,0.716013442828575,0.716013442828575,81.3092738461538,0.716013442828575,0.730920005318048,77.79096875,1.8160783232406068
2009-06-30,0.711048697722482,0.711048697722482,0.711048697722482,82.9118939393939,0.711048697722482,0.716013442828575,81.3092738461538,1.87101620259559
2009-09-30,0.718035511271781,0.718035511271781,0.718035511271781,80.3530621212121,0.718035511271781,0.711048697722482,82.9118939393939,2.007548625083837
2009-12-31,0.73762646098513,0.73762646098513,0.73762646098513,79.5438125,0.73762646098513,0.718035511271781,80.3530621212121,2.3013900433986128
