date,cpi,services,core_gds,food_at,food,alcohol,tobacco,energy,pmdef,eer,infl_exp
1998-06-30,71.07388772551396,55.369299610557796,119.43255682595401,60.6996168338429,65.90032946080193,80.59007790651468,35.53569219607143,45.54454489820654,0.6157466795603007,100.51243384615384,3.194044516829537
1998-09-30,71.275514454207,55.84170108064463,118.94439555625566,61.337517453678934,66.61939522879707,81.11464724021688,36.016132790313236,45.28111466209893,0.611910518763146,100.14717121212121,3.102411347517727
1998-12-31,71.55420569250697,56.34205867960577,118.53056976690766,61.87593756430607,67.0216428044135,81.41545105696514,36.77702156483,45.200094574877504,0.615740102083046,97.16632121212122,2.651527001862197
1999-03-31,71.86050615594961,56.8163352859049,117.93061771377067,62.42824862028343,67.1901696081292,81.59045148369097,38.365421483084766,45.53389026790543,0.6120709136826947,97.2837890625,2.645269607843137
1999-06-30,72.07370571994737,57.315473648546,117.070124373773,62.29645058239513,66.54042806695904,81.55087588771231,39.56922736477873,46.95517645086746,0.6072830865701795,99.14004307692308,2.4264960909737066
1999-09-30,72.13489558714775,57.732710628495234,116.21459022204799,62.272826470458675,65.97985212367387,81.70725311053793,40.70449113182297,47.69924088610767,0.6101991171902559,98.75467272727273,2.277121212121217
1999-12-31,72.36001037061463,58.255433283088074,115.125468608313,62.4641404229777,66.03719705444416,81.93560177307101,41.077433368707865,48.74563569324406,0.6102487906474579,100.63442878787879,2.4038888888888867
2000-03-31,72.44939452017485,58.77060864419354,113.73716573365033,62.27530638392227,65.7186546811099,81.96980998731733,41.17243328804387,49.971557628594496,0.6173870730782678,102.29108307692307,2.3899235474006164
2000-06-30,72.52659638166624,59.02624066634926,113.02622764537834,62.68258636479177,65.5354464082987,81.50253355120833,43.5059387649321,50.31819462905256,0.6194734335798431,101.01382153846154,2.4091614691614676
2000-09-30,72.70788173325793,59.6182155592648,111.71777545792732,63.48318631536307,66.47594960661503,81.40895051903463,44.1377326014846,50.8622094268116,0.6324427682255391,99.45614461538462,2.576690647482017
2000-12-31,73.0595058744971,60.25768935328497,111.14295707549199,63.87113549818423,66.72877511969693,81.78053738264667,44.73388845697167,51.108772202616365,0.6317004829749482,100.22994615384616,2.408817204301077
2001-03-31,73.07056546028797,60.75115678872843,110.18294015580733,64.29574819700447,67.21406824402514,81.96967178447353,45.196805743978,49.75453657692333,0.6319796905246058,98.16317846153846,2.125499058380417
2001-06-30,73.62982356332412,61.54303840411897,109.88151251265232,65.6662176433129,69.2850010019891,81.86822135621023,45.48217216828087,49.57116929362963,0.6280091503978168,99.23737230769231,2.259128787878787
2001-09-30,73.81923466684653,62.2174515518709,109.35271018318667,65.64274028059647,68.98126045610587,82.06983091823697,45.847434851074006,49.548865213789036,0.6206981418500825,99.23931538461538,2.3429794520547964
2001-12-31,73.82142821555696,62.58886233453743,108.74571091745867,65.83673717280436,68.97675551906686,82.06056810902663,46.483316930022035,48.00197891230291,0.6139884818345144,99.63953787878788,2.1812464985994366
2002-03-31,74.1735267637131,63.26167393115977,108.23726505551967,66.26693371276296,69.5659806481153,82.19569626268523,46.70243646655204,48.28885460789993,0.611935343200295,100.22180625,2.309858156028367
2002-06-30,74.33495743866939,64.0922500051949,107.16977310155367,65.83968278337294,69.06801261887097,82.05734954787611,46.7054968874185,48.845315685260296,0.6139262360804999,99.28355692307693,2.350727141828657
