"date","vintage_date","value","frequency","forecast_horizon","variable"
"2008  Q3","2023  Q2",1.27651676530851,"Q",-59,"Services inflation"
"2008  Q4","2023  Q2",1.07611402932831,"Q",-58,"Services inflation"
"2009  Q1","2023  Q2",0.493475348178162,"Q",-57,"Services inflation"
"2009  Q2","2023  Q2",0.526620511146179,"Q",-56,"Services inflation"
"2009  Q3","2023  Q2",0.65399997064095,"Q",-55,"Services inflation"
"2009  Q4","2023  Q2",0.735906059005741,"Q",-54,"Services inflation"
"2010  Q1","2023  Q2",1.13081512452404,"Q",-53,"Services inflation"
"2010  Q2","2023  Q2",0.96338910685016,"Q",-52,"Services inflation"
"2010  Q3","2023  Q2",0.867515233565683,"Q",-51,"Services inflation"
"2010  Q4","2023  Q2",0.789176003830583,"Q",-50,"Services inflation"
"2011  Q1","2023  Q2",1.47348552194793,"Q",-49,"Services inflation"
"2011  Q2","2023  Q2",1.29551761376,"Q",-48,"Services inflation"
"2011  Q3","2023  Q2",0.750595222626485,"Q",-47,"Services inflation"
"2011  Q4","2023  Q2",0.633093787903923,"Q",-46,"Services inflation"
"2012  Q1","2023  Q2",0.771843444319742,"Q",-45,"Services inflation"
"2012  Q2","2023  Q2",0.965056640745843,"Q",-44,"Services inflation"
"2012  Q3","2023  Q2",0.876389364620667,"Q",-43,"Services inflation"
"2012  Q4","2023  Q2",1.22221317261007,"Q",-42,"Services inflation"
"2013  Q1","2023  Q2",0.721216946717308,"Q",-41,"Services inflation"
"2013  Q2","2023  Q2",0.585186978481665,"Q",-40,"Services inflation"
"2013  Q3","2023  Q2",0.563906824650111,"Q",-39,"Services inflation"
"2013  Q4","2023  Q2",0.6470235475963,"Q",-38,"Services inflation"
"2014  Q1","2023  Q2",0.57731437812713,"Q",-37,"Services inflation"
"2014  Q2","2023  Q2",0.710555146124298,"Q",-36,"Services inflation"
"2014  Q3","2023  Q2",0.525545647778826,"Q",-35,"Services inflation"
"2014  Q4","2023  Q2",0.566440058160274,"Q",-34,"Services inflation"
"2015  Q1","2023  Q2",0.596198432967687,"Q",-33,"Services inflation"
"2015  Q2","2023  Q2",0.474626401228795,"Q",-32,"Services inflation"
"2015  Q3","2023  Q2",0.669331467616441,"Q",-31,"Services inflation"
"2015  Q4","2023  Q2",0.771395289255,"Q",-30,"Services inflation"
"2016  Q1","2023  Q2",0.606369840436951,"Q",-29,"Services inflation"
"2016  Q2","2023  Q2",0.521441047981168,"Q",-28,"Services inflation"
"2016  Q3","2023  Q2",0.760499633380844,"Q",-27,"Services inflation"
"2016  Q4","2023  Q2",0.46625233419929,"Q",-26,"Services inflation"
